ID,GBH_12m,Sex,EthnicAppearance_cleaned,Age,InitialRisk,AccHowKnown,Known 1,Known 2,ProceedingsType,Crimes in pre,Crimes in pre 1,DV in Pre,DV in Pre 1
1485,No,M,South European - White,47,S,Boyfriend of victim,Boy/Girlfriend,Current,Postal Charge Requisition,1,Yes,0,No
10548,No,M,South European - White,50,S,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,1,Yes,1,Yes
898,No,M,South European - White,51,M,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Postal Charge Requisition,0,No,0,No
10449,No,M,South European - White,51,M,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
4195,No,M,South European - White,55,H,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
1778,No,M,South European - White,55,S,Boyfriend of victim,Boy/Girlfriend,Current,Postal Charge Requisition,0,No,0,No
8284,No,F,South European - White,57,S,Wife of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
11265,No,F,South European - White,63,S,Ex Girlfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
9750,No,F,South European - White,17,S,Ex Girlfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
9750,No,F,South European - White,17,S,Ex Girlfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
12331,No,M,South European - White,17,Unknown,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,1,Yes,0,No
1836,No,F,South European - White,21,M,Wife of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
11281,No,M,South European - White,21,S,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
5895,No,M,South European - White,23,H,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
6142,No,M,South European - White,23,M,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
6905,No,M,South European - White,23,H,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
5714,Yes,M,South European - White,23,S,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
8306,No,M,South European - White,23,S,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
10116,Yes,M,South European - White,23,S,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
10850,No,F,South European - White,24,S,Girlfriend of victim,Boy/Girlfriend,Current,Charge/further charge,1,Yes,0,No
11137,Yes,M,South European - White,25,S,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
12650,No,M,South European - White,26,S,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
5785,No,F,South European - White,27,M,Ex Girlfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
6669,No,F,South European - White,27,S,Girlfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
6783,No,M,South European - White,27,S,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
11355,No,F,South European - White,27,S,Wife of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
11864,No,M,South European - White,28,M,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
12623,No,M,South European - White,28,M,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,1,Yes,0,No
3482,No,F,South European - White,29,M,Boyfriend of victim,Boy/Girlfriend,Current,Adult caution,0,No,0,No
9763,No,M,South European - White,29,H,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
7769,No,F,South European - White,29,S,Girlfriend of victim,Boy/Girlfriend,Current,Adult caution,0,No,0,No
9316,No,F,South European - White,30,S,Girlfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
9799,No,M,South European - White,31,M,Ex Husband of victim,Partner/Spouse,Ex,Charge/further charge,0,No,0,No
9699,No,F,South European - White,31,S,Wife of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
12084,Yes,M,South European - White,31,S,Boyfriend of victim,Boy/Girlfriend,Current,First time charged,0,No,0,No
9561,No,F,South European - White,32,M,Wife of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
693,Yes,M,South European - White,32,H,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,2,Yes,0,No
2921,No,M,South European - White,32,S,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,1,Yes,1,Yes
2833,No,M,South European - White,33,H,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
6781,Yes,M,South European - White,33,H,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
6781,Yes,M,South European - White,33,H,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
6987,No,M,South European - White,33,M,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
11661,No,M,South European - White,33,M,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
8726,No,F,South European - White,33,S,Ex Girlfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,1,Yes,1,Yes
9956,No,F,South European - White,34,M,Wife of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
11495,Yes,M,South European - White,34,H,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
3355,No,M,South European - White,34,S,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
3355,No,M,South European - White,34,S,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
5703,No,M,South European - White,34,S,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
8721,No,M,South European - White,34,S,Boyfriend of victim,Boy/Girlfriend,Current,Adult caution,0,No,0,No
749,No,M,South European - White,35,H,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
6862,No,M,South European - White,35,S,Wife of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
12263,No,M,South European - White,35,S,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Second time charged,1,Yes,1,Yes
9305,No,M,South European - White,36,S,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
9004,No,F,South European - White,37,M,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
693,No,M,South European - White,37,S,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,2,Yes,0,No
11992,No,M,South European - White,38,M,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
12511,No,M,South European - White,38,H,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
11541,No,F,South European - White,39,M,Wife of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
12445,No,M,South European - White,39,S,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
3862,No,F,South European - White,40,M,Girlfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
5159,No,M,South European - White,40,S,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
11312,No,F,South European - White,40,S,Wife of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
11710,Yes,F,South European - White,42,S,Ex Girlfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,3,Yes,1,Yes
4617,No,F,South European - White,43,H,Girlfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
7084,Yes,M,South European - White,43,H,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
9971,Yes,M,South European - White,43,H,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
6178,Yes,M,South European - White,45,H,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
6178,No,M,South European - White,45,H,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
2342,No,M,South European - White,45,M,Husband of victim,Partner/Spouse,Current,Charge/further charge,1,Yes,0,No
4579,No,F,South European - White,45,M,Wife of victim,Partner/Spouse,Current,Charge/further charge,1,Yes,1,Yes
1435,Yes,M,South European - White,45,S,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
10689,No,F,South European - White,45,S,Girlfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
10336,No,M,South European - White,46,S,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
6098,No,M,South European - White,47,H,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
8730,No,M,South European - White,47,H,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
2610,Yes,M,South European - White,48,M,Ex Husband of victim,Partner/Spouse,Ex,Charge/further charge,0,No,0,No
6883,Yes,M,South European - White,49,H,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
11802,No,M,South European - White,50,M,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
5947,No,F,South European - White,51,S,Girlfriend of victim,Boy/Girlfriend,Current,Adult caution,0,No,0,No
11479,Yes,M,South European - White,52,H,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
8451,No,M,South European - White,54,M,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
3574,No,M,South European - White,58,M,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
11304,No,M,South European - White,58,S,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
7667,No,M,South European - White,21,M,Ex Boyfriend of victim,Boy/Girlfriend,Ex,First time charged,0,No,0,No
4889,No,M,South European - White,26,M,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,2,Yes,1,Yes
2987,No,M,South European - White,28,S,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
12502,No,M,South European - White,35,H,Ex Husband of victim,Partner/Spouse,Ex,First time charged,0,No,0,No
11706,Yes,M,South European - White,40,M,Girlfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
12430,No,M,South European - White,49,M,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,1,Yes,0,No
7133,Yes,M,South European - White,20,H,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
8069,No,M,South European - White,21,M,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,1,Yes,0,No
10356,Yes,M,South European - White,22,S,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
12311,No,M,South European - White,28,S,Boyfriend of victim,Boy/Girlfriend,Current,Third and subsequent time charged,0,No,0,No
443,No,F,South European - White,40,S,Wife of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
9416,No,M,South European - White,19,S,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,1,Yes,0,No
7274,No,M,South European - White,37,M,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
11046,No,M,South European - White,46,H,Girlfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
2317,No,M,South European - White,48,H,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
12335,No,M,South European - White,54,M,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Third and subsequent time charged,0,No,0,No
1965,No,M,South European - White,54,Unknown,Ex Husband of victim,Partner/Spouse,Ex,Charge/further charge,0,No,0,No
7288,No,M,Unknown,19,S,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
2586,No,M,Unknown,58,S,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
3150,No,F,Unknown,27,M,Girlfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
2058,No,M,Unknown,42,S,Civil Partner Same Sex,Partner/Spouse,Current,Postal Charge Requisition,1,Yes,0,No
1966,Yes,F,Unknown,43,S,Wife of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
2572,No,M,Unknown,44,S,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
10566,No,M,Unknown,20,H,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
10444,No,F,Unknown,31,S,Ex Girlfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,1,Yes,0,No
1913,No,F,Unknown,34,S,Ex Girlfriend of victim,Boy/Girlfriend,Ex,Postal Charge Requisition,0,No,0,No
2029,No,M,Unknown,19,M,Boyfriend of victim,Boy/Girlfriend,Current,Postal Charge Requisition,1,Yes,0,No
12595,No,F,Unknown,20,S,Girlfriend of victim,Boy/Girlfriend,Current,Third and subsequent time charged,0,No,0,No
9404,No,M,Unknown,27,S,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
12536,No,M,Unknown,28,S,Girlfriend of victim,Boy/Girlfriend,Current,First time charged,0,No,0,No
11958,No,M,Unknown,34,M,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
5048,No,M,Unknown,53,S,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,2,Yes,0,No
10471,No,F,Unknown,37,S,Girlfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
12553,No,M,White European,29,M,Boyfriend of victim,Boy/Girlfriend,Current,Third and subsequent time charged,1,Yes,0,No
12240,No,M,White European,31,M,Boyfriend of victim,Boy/Girlfriend,Current,First time charged,1,Yes,0,No
12213,No,M,White European,45,M,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,1,Yes,0,No
5869,No,M,White European,23,H,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
4571,No,M,White European,24,M,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
6776,Yes,F,White European,24,M,Ex Girlfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
12538,No,M,White European,24,M,Boyfriend of victim,Boy/Girlfriend,Current,First time charged,0,No,0,No
4441,No,F,White European,25,S,Ex Girlfriend of victim,Boy/Girlfriend,Ex,Adult caution,0,No,0,No
3774,No,F,White European,26,M,Wife of victim,Partner/Spouse,Current,Adult caution,0,No,0,No
500,No,M,White European,29,H,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
3041,No,M,White European,29,S,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
890,No,F,White European,30,M,Girlfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
2680,No,F,White European,30,M,Ex Girlfriend of victim,Boy/Girlfriend,Ex,Postal Charge Requisition,0,No,0,No
3730,No,M,White European,30,M,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
12343,No,M,White European,31,M,Boyfriend of victim,Boy/Girlfriend,Current,Third and subsequent time charged,0,No,0,No
11656,No,M,White European,31,S,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
4026,No,M,White European,32,M,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
1621,No,F,White European,32,S,Ex Girlfriend of victim,Boy/Girlfriend,Ex,Postal Charge Requisition,0,No,0,No
5843,No,M,White European,32,S,Boyfriend of victim,Boy/Girlfriend,Current,Adult caution,0,No,0,No
6858,No,F,White European,34,S,Ex Girlfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
12674,No,F,White European,36,Unknown,Ex Girlfriend of victim,Boy/Girlfriend,Ex,Adult caution,0,No,0,No
7741,No,M,White European,39,M,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
10753,No,M,White European,39,S,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
5001,Yes,M,White European,40,M,Ex Husband of victim,Partner/Spouse,Ex,Charge/further charge,0,No,0,No
1867,No,M,White European,41,M,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
3345,No,F,White European,42,M,Girlfriend of victim,Boy/Girlfriend,Current,Adult caution,0,No,0,No
10337,No,F,White European,42,S,Wife of victim,Partner/Spouse,Current,Adult caution,0,No,0,No
11248,No,M,White European,43,H,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
5072,No,M,White European,44,H,Ex Boyfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
10091,No,F,White European,46,H,Ex Common Law Wife of victim,Partner/Spouse,Ex,Adult caution,0,No,0,No
1229,No,M,White European,49,H,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
8385,No,M,White European,49,M,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
11579,No,F,White European,53,S,Girlfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
2691,No,M,White European,55,S,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
2694,No,F,White European,62,M,Common Law Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
12645,Yes,F,White European,62,Unknown,Wife of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
12273,Yes,M,White European,87,S,Husband of victim,Partner/Spouse,Current,Charge/further charge,0,No,0,No
11612,No,F,South European - White,22,S,Girlfriend of victim,Boy/Girlfriend,Current,Conditional caution,0,No,0,No
11696,No,M,South European - White,25,S,Girlfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
10580,No,M,South European - White,27,H,Boyfriend of victim,Boy/Girlfriend,Current,Charge/further charge,0,No,0,No
4903,No,F,South European - White,28,S,Ex Girlfriend of victim,Boy/Girlfriend,Ex,Charge/further charge,0,No,0,No
